,<pos_x>,<pos_y>,<pos_z>
29158,64.011163,60.58536,150.13641
29159,63.98488,60.465146,150.16818
29160,61.080585,59.601933,148.70424
29161,61.177963,59.688485,148.78949
29162,60.99654,59.568892,148.79205
29163,61.153006,59.610543,148.77033
29164,61.138559,59.545239,148.69623
29165,61.126232,59.691027,148.69536
29166,61.103405,59.638652,148.65821
29167,61.059769,59.52589,148.62347
29168,61.012222,59.61755,148.66204
29169,60.984915,59.565771,148.75157
29170,57.228621,59.668646,147.23526
29171,57.303851,59.632464,147.2541
29172,57.207563,59.716945,147.2824
29173,57.286523,59.629216,147.1784
29174,57.274173,59.7448,147.15657
29175,57.224583,59.67782,147.18413
29176,57.299849,59.607159,147.32973
29177,57.184827,59.623649,147.256
29178,57.154427,59.644244,147.29471
29179,57.255756,59.620581,147.28048
29180,53.376657,59.735359,145.76628
29181,53.476441,59.742035,145.82782
29182,53.314661,59.695881,145.73428
29183,53.375487,59.677961,145.77654
29184,53.474522,59.639168,145.81511
29185,53.329293,59.824858,145.86595
29186,53.335936,59.654467,145.81732
29187,53.343879,59.794759,145.80831
29188,53.43211,59.75113,145.82164
29189,53.358146,59.682695,145.7135
29190,50.517512,59.790803,144.41639
29191,50.468377,59.886034,144.45211
29192,50.571436,59.83239,144.516
29193,50.608333,59.857631,144.42301
29194,50.603872,59.799613,144.39806
29195,50.472515,59.885146,144.45562
29196,50.570563,59.717359,144.50754
29197,50.57926,59.763524,144.386
29198,50.491133,59.790871,144.35163
29199,50.571024,59.846363,144.41701
29200,46.665548,59.857516,142.94741
29201,46.640694,59.875378,142.91009
29202,46.715607,59.788137,142.88307
29203,46.685007,59.923754,142.9286
29204,46.71903,59.757863,142.93878
29205,46.680525,59.949485,142.95173
29206,46.763347,59.797399,143.00738
29207,46.661825,59.795001,142.90353
29208,46.632559,59.868528,142.97639
29209,46.58007,59.911667,142.88636
29210,43.806403,59.91296,141.59752
29211,43.728753,59.815193,141.59899
29212,43.788752,59.952119,141.56108
29213,43.839784,59.828275,141.53447
29214,43.735546,59.897817,141.62396
29215,43.710107,59.958634,141.5981
29216,43.869457,59.957797,141.59788
29217,43.847206,59.928416,141.53783
29218,43.770903,59.836622,141.54421
29219,43.885258,59.883423,141.60562
29220,41.06657,59.990044,139.255
29221,41.150838,59.912044,139.15562
29222,40.969808,59.912367,139.1795
29223,41.063695,60.057066,139.25253
29224,41.129793,59.903343,139.25533
29225,41.082345,60.02834,139.23797
29226,41.113732,60.017897,139.26612
29227,40.992472,59.995033,139.33064
29228,41.160228,60.074176,139.26426
29229,40.977122,60.021367,139.16736
29230,38.446049,60.088766,135.91987
29231,38.537649,60.070856,135.95958
29232,38.424074,60.061668,135.93508
29233,38.354697,60.186073,135.92485
29234,38.457352,60.168254,135.91752
29235,38.367542,60.079179,135.90078
29236,38.461623,60.184802,135.9515
29237,38.45573,60.09759,135.86539
29238,38.524621,60.019846,135.97819
29239,38.5046,60.097261,135.86642
29240,34.713397,60.177118,133.45827
29241,34.809319,60.098991,133.44209
29242,34.792814,60.106261,133.52138
29243,34.789985,60.198477,133.4303
29244,34.739486,60.209495,133.51079
29245,34.716159,60.101144,133.44122
29246,34.757744,60.111834,133.39982
29247,34.725328,60.106276,133.44428
29248,34.724468,60.223539,133.36862
29249,34.647765,60.181604,133.39261
29250,31.973564,60.254201,131.11576
29251,32.021106,60.264356,131.17415
29252,31.914256,60.298312,131.07791
29253,31.985183,60.175683,131.07617
29254,31.94004,60.155582,131.06422
29255,31.912712,60.320356,131.1298
29256,31.893386,60.30458,131.06547
29257,32.058147,60.32395,131.04505
29258,31.99726,60.239147,131.04606
29259,32.019357,60.256044,131.02585
29260,30.345862,60.341655,127.89971
29261,30.359359,60.296378,127.80211
29262,30.413708,60.254778,127.81734
29263,30.307639,60.250498,127.82045
29264,30.411081,60.266549,127.85921
29265,30.373209,60.367216,127.85519
29266,30.396668,60.349216,127.90029
29267,30.434858,60.354274,127.9112
29268,30.371825,60.412649,127.90148
29269,30.411837,60.355185,127.84626
29270,27.606029,60.418739,125.5572
29271,27.705757,60.470577,125.58734
29272,27.557428,60.340546,125.65678
29273,27.687774,60.369264,125.49034
29274,27.633799,60.351423,125.58927
29275,27.68264,60.507131,125.63566
29276,27.616743,60.505932,125.49632
29277,27.570928,60.325296,125.54286
29278,27.674495,60.372912,125.45983
29279,27.562503,60.383535,125.63539
29280,24.985508,60.517461,122.22207
29281,24.993954,60.448846,122.15068
29282,24.93372,60.4481,122.15711
29283,24.958521,60.417915,122.21292
29284,25.060195,60.46856,122.17774
29285,25.059097,60.496533,122.29166
29286,24.886172,60.534461,122.25512
29287,24.980605,60.499441,122.2289
29288,24.940564,60.485925,122.259
29289,25.021292,60.501758,122.29694
29290,22.245675,60.594545,119.87956
29291,22.276697,60.571026,119.82608
29292,22.287918,60.497661,119.97779
29293,22.31291,60.551652,119.90029
29294,22.192798,60.536471,119.9426
29295,22.290476,60.570612,119.91733
29296,22.332033,60.639849,119.83779
29297,22.185168,60.684667,119.7837
29298,22.320432,60.636693,119.93257
29299,22.201006,60.554104,119.90838
29300,20.617973,60.681999,116.66351
29301,20.700751,60.687844,116.67688
29302,20.604803,60.585874,116.70836
29303,20.689012,60.700985,116.65501
29304,20.584748,60.68939,116.73575
29305,20.707297,60.620763,116.76044
29306,20.703036,60.62928,116.5883
29307,20.702874,60.587615,116.63328
29308,20.577598,60.741286,116.62989
29309,20.619101,60.613311,116.6031
29310,17.988843,59.781019,113.30555
29311,18.018837,59.794806,113.30771
29312,17.966031,59.826961,113.23967
29313,17.960322,59.796478,113.40551
29314,17.996925,59.729049,113.35738
29315,18.006703,59.815955,113.39848
29316,17.995575,59.835217,113.25649
29317,18.072535,59.815894,113.33263
29318,18.086615,59.708624,113.27813
29319,17.965921,59.713967,113.34719
29320,16.480453,59.890112,109.09689
29321,16.532435,59.971071,109.00931
29322,16.544926,59.836271,109.06514
29323,16.573446,59.795395,109.11471
29324,16.431485,59.965417,109.08658
29325,16.397419,59.967163,109.11178
29326,16.520612,59.830499,109.04745
29327,16.488936,59.945474,109.15903
29328,16.429912,59.795183,109.06667
29329,16.494185,59.881848,109.12725
29330,13.859932,59.988835,105.76175
29331,13.826804,60.014904,105.7813
29332,13.913233,59.908596,105.74839
29333,13.812235,59.975175,105.83139
29334,13.87997,59.977813,105.83341
29335,13.764135,60.013827,105.80962
29336,13.831432,60.039434,105.8235
29337,13.858755,59.945352,105.8174
29338,13.764462,60.029145,105.69683
29339,13.919542,60.005018,105.66462
29340,12.23223,60.076289,102.54571
29341,12.181714,60.169004,102.51689
29342,12.144549,60.046398,102.63396
29343,12.187517,60.043694,102.51656
29344,12.195785,60.016326,102.61608
29345,12.191524,60.150976,102.56389
29346,12.231882,60.037635,102.57352
29347,12.203172,60.015292,102.49909
29348,12.22726,60.071539,102.55411
29349,12.249782,60.037421,102.53052
29350,10.72384,60.185382,98.337048
29351,10.720376,60.159283,98.28094
29352,10.769596,60.206162,98.367815
29353,10.782136,60.173279,98.403502
29354,10.742463,60.096056,98.329183
29355,10.77177,60.247451,98.288557
29356,10.69271,60.120638,98.286257
29357,10.638539,60.153264,98.328197
29358,10.654695,60.254531,98.377904
29359,10.721902,60.09973,98.239776
29360,9.0961384,60.272836,95.121005
29361,9.1194768,60.341764,95.197313
29362,9.0373988,60.299068,95.139331
29363,9.0660726,60.344814,95.038729
29364,9.1134196,60.215128,95.160003
29365,9.0897508,60.313258,95.135497
29366,9.1813107,60.246025,95.037157
29367,9.0862931,60.268086,95.042816
29368,9.0230433,60.264513,95.03595
29369,9.1792368,60.232327,95.147019
29370,7.5791402,59.382228,90.889513
29371,7.6012658,59.458151,90.873963
29372,7.6077286,59.312601,90.869161
29373,7.602332,59.460032,90.946957
29374,7.5011679,59.320261,90.857693
29375,7.6683959,59.478055,90.965555
29376,7.5712248,59.371345,90.876093
29377,7.5902183,59.308779,90.91806
29378,7.6506673,59.434734,90.887469
29379,7.6329374,59.34571,90.801315
29380,6.0707502,59.491321,86.680849
29381,5.9946767,59.457777,86.766379
29382,6.0405036,59.451985,86.711666
29383,6.0458391,59.502089,86.762912
29384,6.0083562,59.528531,86.691754
29385,6.0909,59.510914,86.602124
29386,6.0608489,59.50966,86.589652
29387,6.0963549,59.413743,86.633461
29388,6.1668097,59.479057,86.655928
29389,6.1038109,59.40481,86.6472
29390,4.5623602,59.600414,82.472185
29391,4.5180038,59.694188,82.39086
29392,4.5702478,59.550839,82.510672
29393,4.4995946,59.559752,82.569492
29394,4.5490742,59.537124,82.526092
29395,4.5702054,59.662723,82.556758
29396,4.4862608,59.69166,82.471287
29397,4.5379167,59.554712,82.432661
29398,4.5439671,59.669787,82.474947
29399,4.6116498,59.613262,82.493138
29400,3.0539702,59.709507,78.263521
29401,3.1384693,59.734942,78.243293
29402,3.0232544,59.755967,78.315811
29403,3.0176591,59.70527,78.267637
29404,3.120067,59.749342,78.195405
29405,3.0093043,59.695842,78.304904
29406,3.0475441,59.653509,78.282836
29407,3.0087447,59.722633,78.310831
29408,2.9946325,59.689625,78.308147
29409,3.1213662,59.792284,78.341627
29410,2.5297909,58.80763,74.151119
29411,2.4939394,58.884126,74.054436
29412,2.5280754,58.84272,74.221132
29413,2.6108356,58.857289,74.185486
29414,2.5925833,58.775757,74.17731
29415,2.5116676,58.901666,74.067522
29416,2.5398285,58.80903,74.10578
29417,2.6013014,58.850271,74.076271
29418,2.4495845,58.727368,74.216858
29419,2.4885505,58.840167,74.205133
29420,3.1263509,58.915825,69.188014
29421,3.0563944,58.916428,69.254561
29422,3.1057149,58.865506,69.267258
29423,3.0503467,58.873985,69.163799
29424,3.0564847,58.915624,69.261163
29425,3.0779457,58.954157,69.273798
29426,3.181995,58.949675,69.129562
29427,3.0666704,58.818706,69.122109
29428,3.0711955,58.88295,69.255477
29429,3.2118508,58.911441,69.160515
29430,2.6107799,59.01365,65.09844
29431,2.6565131,59.094675,65.078921
29432,2.5114778,59.046671,65.046204
29433,2.6008526,59.021686,65.073624
29434,2.5667693,59.006951,65.112719
29435,2.6385514,59.03628,65.112241
29436,2.6011921,59.069246,65.111602
29437,2.5351218,58.997202,65.021762
29438,2.5713046,59.042769,65.012017
29439,2.5250672,59.042911,65.147015
29440,2.2145209,59.133114,60.016245
29441,2.1736255,59.035132,60.008287
29442,2.3132478,59.156442,59.966681
29443,2.3004177,59.181727,60.090613
29444,2.3018359,59.089108,60.023491
29445,2.1634944,59.222546,59.931363
29446,2.2850835,59.044742,59.923494
29447,2.164395,59.116877,59.976277
29448,2.1330771,59.150887,60.056156
29449,2.2158733,59.146284,60.08239
29450,3.6845879,59.208402,56.164851
29451,3.6994926,59.261454,56.245979
29452,3.7107126,59.187292,56.167092
29453,3.6213291,59.293134,56.262706
29454,3.7565947,59.155601,56.186132
29455,3.6039068,59.159426,56.069733
29456,3.5969328,59.136723,56.181081
29457,3.7302504,59.295354,56.159039
29458,3.7333873,59.226152,56.255801
29459,3.6098944,59.125752,56.108366
29460,5.1546549,59.28369,52.313457
29461,5.0682636,59.301018,52.278214
29462,5.1169444,59.215569,52.225056
29463,5.0579734,59.270621,52.397869
29464,5.2526482,59.233372,52.343319
29465,5.0772894,59.224117,52.263169
29466,5.2019809,59.370188,52.327502
29467,5.0826055,59.231539,52.34915
29468,5.1228805,59.193179,52.361292
29469,5.1193633,59.316849,52.26144
29470,6.7440339,59.380617,47.469442
29471,6.7472331,59.396558,47.544056
29472,6.713269,59.427944,47.487701
29473,6.8321155,59.408132,47.489695
29474,6.6551474,59.38551,47.501726
29475,6.6532056,59.380648,47.521145
29476,6.8260533,59.461264,47.499636
29477,6.7377413,59.358765,47.396909
29478,6.7497878,59.299356,47.531671
29479,6.8266452,59.445127,47.550482
29480,9.2069199,59.444637,43.737138
29481,9.1507397,59.396656,43.714908
29482,9.2416637,59.397353,43.716432
29483,9.2664712,59.37075,43.647645
29484,9.1827575,59.498549,43.725116
29485,9.2076405,59.450697,43.819239
29486,9.2581911,59.360095,43.759066
29487,9.1519949,59.528724,43.769433
29488,9.265714,59.509609,43.789352
29489,9.258513,59.351816,43.800803
29490,11.669806,59.508656,40.004834
29491,11.597666,59.538171,39.944461
29492,11.635044,59.505434,39.976698
29493,11.768125,59.595546,40.016334
29494,11.655638,59.496319,39.971715
29495,11.700322,59.563537,39.970973
29496,11.669466,59.424313,40.086894
29497,11.679939,59.47331,39.970369
29498,11.575641,59.467105,39.972914
29499,11.75287,59.485489,39.930237
29500,15.006199,59.539769,37.384241
29501,15.021577,59.542506,37.444489
29502,14.990417,59.578735,37.424382
29503,15.009178,59.6235,37.407404
29504,14.933053,59.592066,37.363963
29505,14.951723,59.562041,37.460152
29506,15.032245,59.597492,37.450664
29507,14.947604,59.498766,37.31038
29508,14.950309,59.5693,37.406016
29509,15.104735,59.459728,37.36096
29510,17.469085,59.603788,33.651937
29511,17.431085,59.513389,33.691055
29512,17.558463,59.613535,33.720106
29513,17.470248,59.621661,33.581165
29514,17.410867,59.537919,33.650314
29515,17.449323,59.544025,33.733925
29516,17.394395,59.702155,33.603223
29517,17.491973,59.593387,33.594413
29518,17.510262,59.688621,33.556937
29519,17.494504,59.67717,33.553989
29520,19.931971,59.667808,29.919633
29521,19.837785,59.71005,29.883818
29522,19.885762,59.587559,29.864891
29523,19.971337,59.675264,29.885597
29524,19.926413,59.672559,29.822512
29525,19.836022,59.665491,29.828345
29526,19.978579,59.667074,29.897324
29527,19.857728,59.630646,29.960566
29528,19.956587,59.66208,29.973712
29529,20.003412,59.699083,29.981411
29530,21.52135,59.764735,25.075618
29531,21.445668,59.771654,25.168191
29532,21.593024,59.721061,25.088867
29533,21.479266,59.765072,25.15216
29534,21.590893,59.813981,25.161575
29535,21.508541,59.856691,25.117131
29536,21.556288,59.715857,25.136551
29537,21.616882,59.726791,25.109073
29538,21.589899,59.759124,25.05142
29539,21.429901,59.774018,25.104129
29540,22.982809,58.840321,21.201395
29541,22.980395,58.892646,21.120748
29542,23.029109,58.918536,21.169914
29543,23.080736,58.778211,21.111032
29544,22.935316,58.8921,21.212698
29545,22.915753,58.772642,21.103394
29546,22.939617,58.747002,21.102657
29547,23.069958,58.886645,21.20929
29548,22.892385,58.84189,21.253831
29549,23.044973,58.893009,21.218734
29550,26.438514,58.893072,17.588181
29551,26.479817,58.836918,17.536001
29552,26.371723,58.959876,17.549549
29553,26.374136,58.852818,17.549569
29554,26.437899,58.869815,17.602614
29555,26.493568,58.9404,17.657
29556,26.51527,58.799821,17.520372
29557,26.354835,58.846096,17.512257
29558,26.421204,58.81956,17.646492
29559,26.451719,58.970431,17.533283
29560,29.774907,58.924184,14.967588
29561,29.686614,58.875536,14.988306
29562,29.813443,58.985953,14.973335
29563,29.766199,58.984688,14.96687
29564,29.720593,58.953375,14.944188
29565,29.707495,58.934195,15.032655
29566,29.772093,58.962762,14.962373
29567,29.767499,58.950168,14.908227
29568,29.738033,58.926137,15.02862
29569,29.724645,58.838111,15.05562
29570,34.986234,59.910822,13.600625
29571,34.96371,59.900214,13.540924
29572,34.920111,59.880548,13.598
29573,34.937412,59.858439,13.552793
29574,34.957494,59.997872,13.64544
29575,34.933013,59.813646,13.587139
29576,34.971823,59.898277,13.546817
29577,35.058965,59.928748,13.572678
29578,34.966734,59.923978,13.634945
29579,34.915646,59.988206,13.612424
29580,39.315446,59.930666,11.099122
29581,39.233168,59.885653,11.089815
29582,39.325083,59.918535,11.133843
29583,39.24823,59.934253,11.163221
29584,39.272564,59.92377,11.081804
29585,39.285452,59.862031,11.106903
29586,39.396507,59.884495,11.043602
29587,39.30166,60.028203,11.155405
29588,39.367058,59.955584,11.004518
29589,39.220291,60.027571,11.056522
29590,42.532527,59.940139,9.4711496
29591,42.463148,59.944956,9.544892
29592,42.546544,59.894064,9.5514986
29593,42.523795,59.942614,9.4333637
29594,42.480622,60.014559,9.5671113
29595,42.439029,60.024315,9.5591075
29596,42.584262,60.02627,9.531394
29597,42.459601,59.948803,9.5038631
29598,42.466319,60.001412,9.3800869
29599,42.622565,59.980109,9.5370662
29600,46.861739,59.959983,6.9696466
29601,46.878494,59.987672,6.9137274
29602,46.782833,60.026886,6.878403
29603,46.941967,60.037027,7.0345143
29604,46.891352,59.860504,7.0629767
29605,46.877986,60.005392,7.0068291
29606,46.780765,60.036948,6.9881022
29607,46.803961,59.894965,7.0082071
29608,46.775524,60.052838,6.9286038
29609,46.95637,59.885219,6.8858537
29610,50.198132,59.991095,4.3490536
29611,50.127087,60.059514,4.4256765
29612,50.259651,60.090133,4.3516744
29613,50.10714,60.053616,4.3773293
29614,50.132801,59.92559,4.4168729
29615,50.219639,60.003414,4.3345005
29616,50.155449,59.971365,4.2596514
29617,50.123834,60.00293,4.2546201
29618,50.150667,60.077262,4.3067865
29619,50.255326,59.941144,4.3189029
29620,54.28872,59.96766,3.8327926
29621,54.343055,59.93069,3.760884
29622,54.367557,60.059276,3.7730083
29623,54.269592,59.874407,3.8360022
29624,54.284133,59.868658,3.8590642
29625,54.31767,59.928427,3.9124648
29626,54.251572,59.950954,3.8401713
29627,54.205745,59.951399,3.8742992
29628,54.312807,59.990271,3.8964668
29629,54.212213,60.006535,3.7388451
29630,58.379308,59.944226,3.3165316
29631,58.478573,60.033927,3.2984456
29632,58.283242,59.99299,3.2385501
29633,58.367085,59.954789,3.3469488
29634,58.319564,59.907363,3.3516081
29635,58.354857,59.887964,3.2633133
29636,58.332621,59.994556,3.2989779
29637,58.293822,60.013647,3.2270364
29638,58.315071,59.970507,3.3140432
29639,58.413429,59.972413,3.2605962
29640,62.589208,59.94243,1.8076496
29641,62.514227,59.948063,1.7853139
29642,62.498288,59.909151,1.8534719
29643,62.521161,59.899404,1.886729
29644,62.686588,60.001236,1.880491
29645,62.555001,59.886103,1.886068
29646,62.592786,59.865303,1.7351546
29647,62.55864,59.940069,1.8442581
29648,62.666978,59.879766,1.7257187
29649,62.490522,59.865927,1.7690831
29650,67.672615,59.907728,1.4104786
29651,67.742931,59.820956,1.497041
29652,67.726064,59.866487,1.3804238
29653,67.646516,59.947642,1.4838621
29654,67.715668,59.905798,1.3703698
29655,67.616762,59.866164,1.3796685
29656,67.737617,59.807767,1.3175724
29657,67.686064,59.862088,1.3312157
29658,67.651967,59.862183,1.3161913
29659,67.663605,59.897297,1.3745524
29660,71.524579,59.841015,2.8794596
29661,71.455213,59.820271,2.8754577
29662,71.43208,59.832017,2.7959743
29663,71.510096,59.805971,2.8047241
29664,71.434023,59.859462,2.8437602
29665,71.595977,59.915051,2.8055182
29666,71.520782,59.908334,2.8770328
29667,71.445417,59.852312,2.7897875
29668,71.485836,59.932537,2.9039359
29669,71.538001,59.889321,2.9482761
29670,76.258658,60.741097,5.4829798
29671,76.195873,60.783972,5.5517838
29672,76.2088,60.678935,5.5725411
29673,76.163622,60.691823,5.4631823
29674,76.237973,60.717788,5.4685995
29675,76.230138,60.719773,5.4836663
29676,76.250837,60.756595,5.5527183
29677,76.348732,60.692935,5.507855
29678,76.297067,60.700754,5.4126103
29679,76.223542,60.736305,5.5615877
29680,80.873425,61.619539,9.079121
29681,80.81032,61.712809,9.1141415
29682,80.957485,61.672425,9.1565023
29683,80.944791,61.628681,8.985466
29684,80.839319,61.586678,9.032627
29685,80.968142,61.656403,8.9849373
29686,80.87949,61.633122,9.1692564
29687,80.941214,61.527348,9.0996516
29688,80.96625,61.628495,9.1504233
29689,80.969182,61.563143,9.0915635
29690,84.495374,62.50925,12.556172
29691,84.447723,62.434764,12.638772
29692,84.430635,62.506637,12.483722
29693,84.49095,62.521027,12.632734
29694,84.580737,62.439253,12.654865
29695,84.511435,62.440874,12.63481
29696,84.542108,62.525106,12.471132
29697,84.517491,62.527498,12.631204
29698,84.508891,62.541209,12.529156
29699,84.444789,62.580487,12.607975
29700,87.878698,63.355683,18.018465
29701,87.79772,63.452485,18.079196
29702,87.942445,63.320445,17.920798
29703,87.89601,63.326228,18.08771
29704,87.794336,63.411032,17.964168
29705,87.908993,63.442269,18.032356
29706,87.922835,63.444622,18.05201
29707,87.9428,63.428207,17.940219
29708,87.793444,63.36595,18.037696
29709,87.928851,63.297552,18.093236
29710,91.372726,63.224053,22.465309
29711,91.37725,63.13948,22.54585
29712,91.452563,63.164871,22.389647
29713,91.353198,63.286504,22.551395
29714,91.431928,63.183468,22.494432
29715,91.340972,63.263198,22.517759
29716,91.36944,63.146609,22.458468
29717,91.464678,63.264725,22.419881
29718,91.324126,63.197185,22.495777
29719,91.33528,63.138789,22.383468
29720,94.121167,64.146672,24.83065
29721,94.142643,64.047413,24.79608
29722,94.077938,64.048789,24.904419
29723,94.14789,64.221701,24.852621
29724,94.160828,64.100281,24.818598
29725,94.182755,64.081103,24.770952
29726,94.049199,64.197238,24.741836
29727,94.128405,64.108277,24.835105
29728,94.024763,64.169395,24.776877
29729,94.097553,64.114664,24.901034
29730,96.861,64.069589,27.173162
29731,96.853816,64.058504,27.232403
29732,96.90491,64.040667,27.143789
29733,96.777934,64.122877,27.196072
29734,96.788303,64.035665,27.158767
29735,96.913194,64.158651,27.177123
29736,96.82171,64.169279,27.125402
29737,96.933185,63.978498,27.220979
29738,96.934863,64.050204,27.136665
29739,96.811489,64.128172,27.202684
29740,98.488702,63.982134,30.389205
29741,98.54776,63.907588,30.468279
29742,98.419964,63.945432,30.431003
29743,98.390836,63.988677,30.379699
29744,98.429931,63.967606,30.398451
29745,98.53712,63.947798,30.363456
29746,98.459677,63.974216,30.38292
29747,98.521635,63.906454,30.362794
29748,98.54087,64.015669,30.457319
29749,98.498555,63.986686,30.422766
29750,100.0057,64.872743,34.620697
29751,100.06417,64.963918,34.62832
29752,100.04415,64.920007,34.6677
29753,100.02215,64.903106,34.67924
29754,100.10296,64.796931,34.556098
29755,100.09672,64.907113,34.697073
29756,99.913139,64.906386,34.597653
29757,99.962352,64.843768,34.673611
29758,99.975196,64.936112,34.54517
29759,99.943622,64.779925,34.584028
29760,101.64201,65.784991,37.859568
29761,101.68236,65.779765,37.78869
29762,101.55035,65.793398,37.800889
29763,101.70361,65.84631,37.767349
29764,101.6977,65.7667,37.916789
29765,101.60575,65.727741,37.899898
29766,101.67361,65.873426,37.869066
29767,101.62794,65.87525,37.914977
29768,101.73483,65.88351,37.822393
29769,101.72259,65.715866,37.829543
29770,103.38902,65.719176,40.08299
29771,103.35485,65.695164,40.099657
29772,103.33402,65.79313,40.049795
29773,103.35543,65.679751,40.182017
29774,103.30594,65.733627,40.18063
29775,103.35784,65.808375,40.077986
29776,103.4887,65.809997,40.120589
29777,103.41311,65.785563,40.141641
29778,103.39628,65.727039,40.005024
29779,103.43468,65.789282,40.040011
29780,106.24817,65.663732,41.432881
29781,106.32907,65.691688,41.419297
29782,106.32248,65.743,41.355287
29783,106.17972,65.625846,41.429547
29784,106.32541,65.604108,41.492471
29785,106.32235,65.678786,41.44575
29786,106.15725,65.617521,41.383753
29787,106.16074,65.643725,41.442899
29788,106.26678,65.579669,41.338513
29789,106.2668,65.685266,41.471763
29790,108.1145,65.619556,42.663682
29791,108.21328,65.668843,42.641361
29792,108.1847,65.708133,42.578071
29793,108.11711,65.606534,42.595386
29794,108.02458,65.716069,42.615888
29795,108.18663,65.529989,42.625955
29796,108.15878,65.685645,42.686833
29797,108.06723,65.676209,42.566952
29798,108.15468,65.544097,42.626371
29799,108.17519,65.683633,42.672815
29800,109.98082,65.57538,43.894483
29801,109.96016,65.601397,43.963605
29802,109.98127,65.475684,43.883607
29803,110.06282,65.507669,43.945747
29804,109.90838,65.616384,43.83296
29805,110.02168,65.560835,43.994052
29806,109.93511,65.656264,43.970269
29807,110.02014,65.627105,43.949876
29808,109.99425,65.53519,43.827127
29809,110.05376,65.614861,43.846489
29810,111.84715,65.531204,45.125284
29811,111.78432,65.589663,45.104061
29812,111.81969,65.592232,45.055341
29813,111.8673,65.519095,45.16882
29814,111.79379,65.518471,45.17688
29815,111.87032,65.476365,45.08248
29816,111.89829,65.557835,45.079774
29817,111.81128,65.440794,45.173004
29818,111.88995,65.500127,45.076169
29819,111.94615,65.616071,45.193844
29820,113.71347,65.487028,46.356085
29821,113.65724,65.407648,46.380675
29822,113.71206,65.526908,46.310645
29823,113.67174,65.575779,46.397167
29824,113.75098,65.435266,46.32401
29825,113.64254,65.402212,46.30833
29826,113.68431,65.546059,46.381531
29827,113.68312,65.467008,46.386521
29828,113.70164,65.405985,46.354858
29829,113.68138,65.491406,46.322772
29830,115.5798,65.442852,47.586886
29831,115.49778,65.52162,47.592707
29832,115.51325,65.421554,47.545571
29833,115.664,65.374845,47.605229
29834,115.58836,65.490479,47.606913
29835,115.55314,65.383501,47.668253
29836,115.58677,65.443749,47.512402
29837,115.60835,65.481133,47.54165
29838,115.62987,65.488966,47.49054
29839,115.52404,65.361875,47.510028
29840,117.44613,65.398676,48.817687
29841,117.38749,65.402583,48.913262
29842,117.53419,65.480175,48.811826
29843,117.53293,65.480573,48.746228
29844,117.45086,65.392983,48.900816
29845,117.49588,65.453504,48.802762
29846,117.46529,65.304105,48.767267
29847,117.50688,65.488539,48.79243
29848,117.47013,65.407353,48.766731
29849,117.48745,65.475891,48.886598
29850,119.31245,65.354501,50.048488
29851,119.35384,65.414294,50.059679
29852,119.28257,65.323364,50.144506
29853,119.27582,65.283395,49.994413
29854,119.34078,65.312375,50.001808
29855,119.34395,65.440687,50.007785
29856,119.35479,65.436671,50.112917
29857,119.22809,65.360962,49.968269
29858,119.40143,65.39746,49.998895
29859,119.34668,65.268309,50.073596
29860,121.05947,65.288686,52.27191
29861,121.03344,65.252087,52.198819
29862,121.02591,65.25064,52.329759
29863,121.03651,65.232587,52.282872
29864,121.15807,65.320567,52.337293
29865,121.02658,65.294984,52.203049
29866,121.01133,65.263883,52.273336
29867,121.00341,65.352737,52.200504
29868,121.0379,65.309208,52.272171
29869,121.00324,65.21616,52.184425
29870,122.91718,64.244808,53.479883
29871,122.83775,64.172569,53.408332
29872,122.84756,64.248497,53.498392
29873,123.01314,64.235774,53.529474
29874,122.82189,64.251166,53.578853
29875,122.98193,64.332072,53.453001
29876,122.8748,64.206764,53.515059
29877,122.9302,64.191236,53.52853
29878,122.90948,64.163111,53.44657
29879,122.85602,64.278481,53.542193
29880,125.77633,64.189363,54.829774
29881,125.75734,64.222125,54.771615
29882,125.87165,64.21264,54.766188
29883,125.79044,64.150049,54.90639
29884,125.79176,64.266718,54.782656
29885,125.82884,64.138732,54.912773
29886,125.76913,64.131725,54.798332
29887,125.82515,64.112805,54.805172
29888,125.69649,64.205398,54.8876
29889,125.72487,64.10411,54.889215
29890,129.7476,64.14429,55.306134
29891,129.76631,64.123416,55.230022
29892,129.79561,64.117668,55.296721
29893,129.77821,64.116474,55.382066
29894,129.78429,64.104886,55.296664
29895,129.81226,64.10872,55.35121
29896,129.83532,64.232418,55.280442
29897,129.80773,64.166828,55.222066
29898,129.83573,64.12342,55.28509
29899,129.69493,64.048692,55.337071
29900,136.91875,62.109285,54.108865
29901,137.00162,62.099495,54.189163
29902,136.96374,62.014661,54.19727
29903,136.90185,62.107724,54.059563
29904,136.84704,62.11484,54.022744
29905,136.92909,62.184365,54.124374
29906,136.9798,62.156693,54.04246
29907,136.97568,62.031266,54.13242
29908,136.97886,62.109725,54.11046
29909,136.91295,62.020789,54.06884
29910,141.87423,61.053241,54.681487
29911,141.78181,61.085366,54.650777
29912,141.92963,61.141666,54.775486
29913,141.8721,61.086729,54.665739
29914,141.97023,61.034727,54.747714
29915,141.79576,61.107636,54.706397
29916,141.89966,61.062684,54.656119
29917,141.93193,61.140701,54.770572
29918,141.85139,61.107145,54.732274
29919,141.90984,61.107219,54.683874
29920,149.92749,59.985031,54.618758
29921,149.83963,59.909834,54.646803
29922,149.88412,59.91552,54.659126
