,<pos_x>,<pos_y>,<pos_z>
15580,151.78051,104.32226,127.33585
15590,148.43551,103.29145,129.93361
15600,144.09768,102.2719,132.41229
15610,139.88778,102.2737,133.92117
15620,137.5356,101.23162,136.63802
15630,133.3257,101.23341,138.1469
15640,128.98788,100.21387,140.62558
15650,125.89011,100.22603,141.26093
15660,121.68021,100.22783,142.76981
15670,117.58102,99.25156,143.26325
15680,114.24462,99.220448,145.88384
15690,111.02754,99.210975,147.51181
15700,107.05627,99.256048,147.03545
15710,103.9585,99.268214,147.6708
15720,99.86791,99.291649,148.18706
15730,96.761533,98.304113,148.79959
15740,92.790257,98.349187,148.32323
15750,88.699669,98.372621,148.83949
15760,85.721212,98.406426,148.48222
15770,81.749936,98.4515,148.00586
15780,78.771479,98.485305,147.64859
15790,74.800203,98.530379,147.17223
15800,70.828927,98.575452,146.69587
15810,67.969782,98.630897,145.34598
15820,63.998506,98.67597,144.86962
15830,61.139361,98.731414,143.51972
15840,57.287397,98.798127,142.05074
15850,54.428252,98.853571,140.70085
15860,50.576288,98.920284,139.23187
15870,46.724324,98.986997,137.76289
15880,43.984491,99.06408,135.42038
15890,41.133954,100.11923,134.09332
15900,38.513433,100.21795,130.75818
15910,34.780781,100.3063,128.29658
15920,33.033767,100.37212,126.07316
15930,30.413246,100.47084,122.73803
15940,27.673413,100.54792,120.39551
15950,26.045711,100.63538,117.17947
15960,23.42519,100.7341,113.84434
15970,20.804669,100.83282,110.5092
15980,19.185575,101.91998,107.31599
15990,17.677185,102.02907,103.10733
16000,15.056664,102.12779,99.772192
16010,13.43757,103.21495,96.578978
16020,11.92918,103.32404,92.370314
16030,10.42079,103.43314,88.16165
16040,8.9210088,104.54193,83.975814
16050,7.4126188,104.65102,79.76715
16060,6.905656,105.74855,75.700404
16070,5.516578,105.87928,70.499119
16080,5.993826,105.96584,66.528635
16090,6.5989943,107.07374,61.588358
16100,7.1955543,107.18193,56.625253
16110,8.6656213,107.25722,52.773859
16120,11.119899,106.32154,49.018727
16130,12.709278,106.41846,44.174712
16140,15.172164,106.48248,40.442408
16150,17.63505,106.5465,36.710104
16160,19.105117,106.62179,32.85871
16170,21.576611,107.68551,29.149234
16180,25.151628,107.7599,24.543399
16190,26.621695,107.83519,20.692005
16200,30.086009,108.88765,17.101619
16210,33.541714,108.9404,13.488405
16220,36.869498,107.97181,10.844984
16230,41.207319,108.99135,8.3663094
16240,45.536531,109.0112,5.8648064
16250,50.611329,107.97679,5.4448072
16260,54.693309,106.95365,4.905718
16270,59.776716,106.91895,4.508547
16280,64.732203,105.86291,5.0811688
16290,69.568377,104.78522,6.6464116
16300,74.404552,103.70754,8.2116544
16310,78.993495,101.58688,11.739311
16320,83.215893,98.401595,18.222002
16330,86.45408,96.227283,24.608432
16340,89.065993,95.128859,27.920737
16350,91.797218,94.052073,30.240421
16360,94.656363,93.996629,31.590312
16370,97.506899,92.941483,32.917374
16380,100.61328,93.929019,32.304852
16390,105.19833,95.991544,27.863763
16400,109.41684,96.989451,26.377709
16410,112.39529,96.955646,26.734979
16420,116.37518,97.910274,27.234167
16430,119.23432,97.85483,28.584058
16440,122.09347,97.799386,29.933949
16450,125.94543,97.732673,31.40293
16460,128.80458,97.677229,32.752821
16470,131.67233,98.621486,34.125541
16480,135.40498,98.533135,36.587143
16490,137.152,98.46732,38.810565
16500,138.77109,97.380163,42.003779
16510,141.40022,98.281143,45.361741
16520,143.01931,97.193987,48.554955
16530,144.64702,97.106533,51.770998
16540,147.39546,98.029151,54.136339
16550,153.36959,99.960945,54.896535
16560,157.97575,99.839686,58.469848
16570,162.71843,101.73947,61.096196
16580,167.3332,102.61791,64.692338
16590,171.94797,103.49635,68.288479
16600,175.4506,104.36443,72.758151
16610,175.96618,104.2666,76.847725
16620,176.36244,104.14714,81.92992
16630,176.7673,105.02738,87.034943
16640,176.16213,103.91948,91.97522
16650,175.68489,103.83292,95.945704
16660,175.08833,103.72473,100.90881
16670,173.49895,103.6278,105.75282
16680,171.03606,103.56378,109.48513
16690,168.44525,102.47842,114.18722
16700,164.98955,102.42567,117.80044
16710,162.51806,101.36195,121.50991
16720,158.18884,101.3421,124.01142
16730,155.71735,100.27838,127.72089
16740,152.38096,100.24727,130.34149
16750,148.04314,99.227724,132.82016
16760,143.71392,99.20788,135.32166
16770,140.48823,98.198705,136.92681
16780,136.27833,98.2005,138.43569
16790,132.93333,97.169686,141.03345
16800,128.72343,97.171482,142.54234
16810,124.63285,97.194916,143.0586
16820,121.40716,96.185741,144.66374
16830,117.31657,96.209176,145.18
16840,114.09949,96.199703,146.80797
16850,110.88241,96.19023,148.43595
16860,106.79182,96.213664,148.95221
16870,102.69262,95.237397,149.44564
16880,99.594853,95.249563,150.08099
16890,95.623577,95.294636,149.60463
16900,91.532989,95.318071,150.12089
16910,88.554532,95.351876,149.76362
16920,84.583256,95.39695,149.28726
16930,80.603372,94.442321,148.78807
16940,77.624915,94.476126,148.4308
16950,73.662247,95.520902,147.97727
16960,70.675182,94.555005,147.59717
16970,66.712514,95.599781,147.14364
16980,62.86055,95.666493,145.67466
16990,60.001405,95.721938,144.32477
17000,56.149441,95.78865,142.85579
17010,53.170984,95.822456,142.49852
17020,49.438332,95.910807,140.03692
17030,46.579187,95.966252,138.68703
17040,42.727223,96.032964,137.21805
17050,39.98739,96.110048,134.87553
17060,37.247557,96.187131,132.53302
17070,34.627036,96.285854,129.19789
17080,31.887203,96.362937,126.85538
17090,29.266682,96.46166,123.52024
17100,27.519668,96.527475,121.29682
17110,24.899147,96.626197,117.96169
17120,22.287234,97.724622,114.64938
17130,20.659532,97.812076,111.43334
17140,18.039011,97.910798,108.09821
17150,16.411309,97.998252,104.88216
17160,13.918708,99.118316,100.57724
17170,12.291006,99.20577,97.361196
17180,10.782616,99.314863,93.152532
17190,9.2742264,99.423956,88.943868
17200,7.7744446,100.53275,84.758032
17210,6.2660546,100.64184,80.549368
17220,4.7662729,101.75064,76.363532
17230,4.2507019,101.84846,72.273958
17240,3.8544429,101.96793,67.191763
17250,4.4596112,103.07583,62.251486
17260,4.9368592,103.16238,58.281002
17270,6.5262382,103.25931,53.436987
17280,7.9963052,103.3346,49.585593
17290,10.450583,102.39892,45.830461
17300,12.039962,102.49584,40.986446
17310,14.502848,102.55986,37.254142
17320,16.965734,102.62388,33.521838
17330,19.42862,102.6879,29.789534
17340,21.900114,103.75162,26.080058
17350,24.482312,103.83728,21.355133
17360,26.945198,103.9013,17.622829
17370,30.400903,103.95405,14.009615
17380,33.737296,103.98516,11.389022
17390,38.066508,104.00501,8.8875194
17400,42.39572,104.02485,6.3860164
17410,46.60562,104.02306,4.8771344
17420,51.680419,102.98865,4.4571352
17430,55.890319,102.98686,2.9482532
17440,60.973726,102.95215,2.5510822
17450,65.801292,100.87477,4.0934968
17460,70.646075,100.79679,5.6815678
17470,75.362938,99.697465,8.2394316
17480,79.086982,98.609411,10.678205
17490,83.30938,95.424128,17.160897
17500,87.540386,93.238548,23.666416
17510,90.152299,92.140123,26.978721
17520,92.892132,92.06304,29.321233
17530,95.742669,91.007894,30.648296
17540,97.489683,90.942079,32.871718
17550,100.46814,90.908273,33.228988
17560,104.80596,91.927819,30.750313
17570,108.03165,92.936994,29.145169
17580,112.12224,92.91356,28.628908
17590,114.98138,92.858115,29.978799
17600,117.96845,93.824012,30.358898
17610,120.82759,93.768568,31.708789
17620,124.67956,93.701855,33.17777
17630,127.5387,93.646411,34.527661
17640,130.39785,93.590967,35.877552
17650,133.13768,93.513883,38.220064
17660,136.00543,94.458141,39.592783
17670,137.50521,93.349346,43.778619
17680,138.1401,93.27316,46.875572
17690,140.87993,93.196077,49.218084
17700,143.62837,94.118695,51.583424
17710,148.47315,94.040714,53.171495
17720,153.33515,95.962137,54.805222
17730,158.06923,96.862219,57.408742
17740,162.7947,96.762599,59.989434
17750,167.41808,98.640743,63.608404
17760,172.03285,99.519186,67.204545
17770,175.6548,100.4089,70.681596
17780,178.03669,100.2669,76.001971
17790,178.55226,100.16907,80.091545
17800,178.94852,100.04961,85.17374
17810,179.34478,99.930144,90.255935
17820,178.75683,100.82165,95.241868
17830,178.15166,99.713753,100.18215
17840,176.56228,99.616826,105.02616
17850,174.0994,99.552806,108.75846
17860,171.50859,98.467445,113.46056
17870,170.03852,98.392157,117.31195
17880,166.58282,98.339406,120.92517
17890,163.11851,97.286953,124.51555
17900,158.66998,97.24547,128.00968
17910,155.32498,96.214656,130.60744
17920,150.99577,96.194812,133.10895
17930,147.65077,95.163998,135.70671
17940,143.44087,95.165794,137.21559
17950,140.09587,94.13498,139.81336
17960,135.88597,94.136775,141.32224
17970,131.67607,94.13857,142.83112
17980,128.45038,93.129395,144.43627
17990,124.24048,93.131191,145.94515
18000,120.14989,93.154625,146.46141
18010,116.05069,92.178358,146.95484
18020,112.83361,92.168885,148.58281
18030,109.61653,92.159412,150.21079
18040,105.52594,92.182846,150.72705
18050,101.55467,92.22792,150.25069
18060,98.456897,92.240086,150.88604
18070,94.366309,92.26352,151.4023
18080,91.379244,91.297624,151.0222
18090,87.288656,91.321058,151.53846
18100,83.325988,92.365834,151.08493
18110,80.338923,91.399937,150.70483
18120,76.367647,91.445011,150.22847
18130,72.396371,91.490084,149.75211
18140,69.417914,91.523889,149.39484
18150,65.56595,91.590602,147.92586
18160,62.706805,91.646046,146.57597
18170,58.735529,91.69112,146.09961
18180,54.883565,91.757833,144.63063
18190,52.143732,91.834916,142.28812
18200,48.300376,92.901331,140.84196
18210,45.441231,92.956775,139.49207
18220,42.701398,93.033858,137.14956
18230,38.968746,93.12221,134.68796
18240,36.228913,93.199294,132.34545
18250,33.48908,93.276377,130.00293
18260,31.861378,93.363831,126.78689
18270,28.128726,93.452183,124.32529
18280,26.501024,93.539637,121.10925
18290,23.761191,93.61672,118.76673
18300,22.252801,93.725814,114.55807
18310,19.512968,93.802897,112.21556
18320,18.004578,93.91199,108.00689
18330,15.384057,94.010713,104.67176
18340,13.764963,95.097869,101.47855
18350,11.144442,95.196591,98.143414
18360,9.6360522,95.305685,93.93475
18370,8.1276622,95.414778,89.726086
18380,7.6206995,96.512305,85.65934
18390,5.1194905,96.632666,81.331586
18400,3.6197088,97.741461,77.14575
18410,3.1041378,97.839286,73.056176
18420,2.7078788,97.95875,67.973981
18430,2.3116198,98.078214,62.891786
18440,2.7974761,99.164472,58.944131
18450,4.3782468,98.261697,54.077287
18460,5.8483138,98.336985,50.225893
18470,7.4376928,98.433913,45.381878
18480,9.9005788,98.497932,41.649574
18490,13.356284,98.550683,38.03636
18500,14.826351,98.625971,34.184966
18510,17.289237,98.689991,30.452662
18520,19.752123,98.754011,26.720358
18530,22.334321,98.839669,21.995433
18540,24.805815,99.903391,18.285958
18550,28.26152,99.956142,14.672744
18560,31.597913,99.987254,12.052151
18570,35.918517,99.007396,9.5278194
18580,40.247729,99.02724,7.0263164
18590,43.584122,99.058352,4.4057234
18600,48.786841,99.045288,3.0159314
18610,53.870248,99.010585,2.6187604
18620,57.952228,97.987448,2.0796712
18630,62.916323,97.931106,2.6751212
18640,67.871809,96.875062,3.247743
18650,72.588672,95.77574,5.8056068
18660,77.305535,94.676418,8.3634706
18670,80.910266,93.566725,11.794865
18680,85.021961,91.359505,19.293006
18690,88.507381,90.228173,23.717022
18700,91.238605,89.151388,26.036706
18710,93.978438,89.074305,28.379218
18720,96.828975,88.019158,29.70628
18730,98.575989,87.953343,31.929702
18740,101.43513,87.897899,33.279593
18750,104.41359,87.864094,33.636863
18760,107.63928,88.873269,32.03172
18770,110.73705,88.861103,31.396369
18780,113.47688,88.784019,33.738881
18790,116.33603,88.728575,35.088772
18800,119.4424,89.716111,34.476249
18810,122.30155,89.660667,35.82614
18820,125.04138,89.583583,38.168652
18830,127.90053,89.528139,39.518543
18840,129.64754,89.462324,41.741965
18850,132.38737,89.385241,44.084477
18860,134.13439,89.319426,46.307899
18870,135.8814,89.253611,48.531321
18880,138.62124,89.176527,50.873833
18890,142.48181,90.109516,52.365642
18900,149.44015,91.03034,53.2221
18910,154.29354,91.952061,54.832999
18920,161.13257,92.851245,56.682079
18930,164.87383,93.762595,59.166509
18940,169.4886,94.641038,62.76265
18950,173.11055,95.530749,66.239701
18960,175.61175,95.410387,70.567455
18970,179.11439,96.278459,75.037127
18980,180.50347,96.147727,80.238412
18990,180.89973,96.028263,85.320607
19000,181.29599,95.908799,90.402802
19010,180.69943,95.800603,95.365907
19020,180.10287,95.692408,100.32901
19030,178.51349,95.595481,105.17303
19040,176.0506,95.531461,108.90533
19050,174.45261,94.434832,113.72652
19060,171.98973,94.370813,117.45882
19070,168.41471,94.296422,122.06466
19080,165.06971,93.265608,124.66242
19090,161.61401,93.212857,128.27564
19100,157.27618,92.193311,130.75431
19110,153.82048,92.14056,134.36752
19120,149.61058,92.142355,135.87641
19130,146.26558,91.111541,138.47417
19140,142.05568,91.113337,139.98305
19150,137.71786,90.093791,142.46173
19160,133.50796,90.095586,143.97061
19170,129.41737,90.119021,144.48687
19180,126.20029,90.109548,146.11484
19190,121.98178,89.111641,147.6009
19200,117.89119,89.135076,148.11716
19210,114.79342,89.147242,148.75251
19220,111.57634,89.137769,150.38048
19230,107.48576,89.161203,150.89674
19240,103.38656,88.184936,151.39017
19250,100.28879,88.197102,152.02553
19260,96.198202,88.220537,152.54179
19270,92.226926,88.26561,152.06543
19280,89.129157,88.277776,152.70078
19290,85.157881,88.32285,152.22442
19300,81.186605,88.367923,151.74806
19310,78.208148,88.401729,151.39079
19320,74.236872,88.446802,150.91443
19330,70.265596,88.491876,150.43807
19340,67.406451,88.54732,149.08818
19350,63.435175,88.592394,148.61182
19360,59.583211,88.659106,147.14284
19370,56.724066,88.714551,145.79295
19380,52.872102,88.781263,144.32396
19390,50.012957,88.836708,142.97407
19400,46.280305,88.92506,140.51247
19410,43.42116,88.980504,139.16258
19420,40.681327,89.057587,136.82007
19430,36.948675,89.145939,134.35847
19440,35.201661,89.211754,132.13504
19450,32.58114,89.310477,128.79991
19460,29.841307,89.38756,126.4574
19470,27.101474,89.464643,124.11489
19480,24.480953,89.563366,120.77975
19490,21.860432,89.662088,117.44462
19500,20.23273,89.749542,114.22858
19510,17.620817,90.847967,110.91627
19520,15.993115,90.935421,107.70023
19530,14.365413,91.022875,104.48419
19540,11.864204,91.143237,100.15643
19550,10.236502,91.230691,96.94039
19560,7.7352931,91.351052,92.612636
19570,7.2283304,92.448579,88.54589
19580,5.7199404,92.557672,84.337226
19590,3.2187314,92.678034,80.009472
19600,2.7031604,92.775859,75.919898
19610,1.2033787,93.884654,71.734063
19620,0.80711968,94.004118,66.651868
19630,1.4036797,94.112313,61.688763
19640,1.8809277,94.19887,57.718279
19650,2.4774877,94.307065,52.755174
19660,3.9475547,94.382353,48.90378
19670,6.5297527,94.468012,44.178855
19680,8.9926387,94.532032,40.446551
19690,12.448344,94.584783,36.833337
19700,14.91123,94.648802,33.101033
19710,17.374116,94.712822,29.368729
19720,19.837002,94.776842,25.636425
19730,22.299888,94.840861,21.904121
19740,23.889267,94.937788,17.060106
19750,27.344972,94.99054,13.446892
19760,31.674184,95.010383,10.945389
19770,36.003396,95.030227,8.4438856
19780,40.213296,95.028432,6.9350036
19790,43.549689,95.059544,4.3144106
19800,47.759589,95.057748,2.8055286
19810,52.834387,94.023343,2.3855294
19820,57.917794,93.98864,1.9883584
19830,62.992593,92.954236,1.5683592
19840,66.844557,92.887523,3.0373402
19850,71.680732,91.80984,4.602583
19860,76.406203,91.71022,7.183275
19870,80.130247,90.622166,9.6220488
19880,84.369861,89.436287,16.150397
19890,87.855281,88.304955,20.574412
19900,90.467194,87.206531,23.886717
19910,94.191237,86.118477,26.325491
19920,96.057563,86.074301,27.556292
19930,98.678084,85.975578,30.891425
19940,101.40931,84.898793,33.211109
19950,103.27564,84.854617,34.44191
19960,106.25409,84.820812,34.79918
19970,109.36047,85.808348,34.186657
19980,111.09888,84.742831,36.387251
19990,112.84589,84.677016,38.610673
20000,115.70503,84.621572,39.960564
20010,117.57136,84.577396,41.191365
20020,119.43769,84.53322,42.422166
20030,122.17752,84.456136,44.764678
20040,124.04385,84.41196,45.995479
20050,125.79086,84.346145,48.218901
20060,128.77792,85.312042,48.598999
20070,131.51776,85.234959,50.941511
20080,134.3769,85.179515,52.291402
20090,139.34961,86.122875,52.90968
20100,146.42726,87.065337,52.773517
20110,153.3856,87.98616,53.629976
20120,159.23181,88.896613,55.359965
20130,164.95871,89.785426,58.082575
20140,168.69136,89.697074,60.544177
20150,172.194,90.565146,65.013849
20160,175.80734,90.455155,68.468072
20170,178.31715,91.334496,72.818654
20180,180.69905,91.192495,78.139029
20190,183.20026,91.072133,82.466783
20200,183.60513,91.952371,87.571807
20210,183.00857,91.844176,92.534912
20220,182.4034,90.736278,97.475188
20230,180.81402,90.639351,102.3192
20240,179.22464,90.542424,107.16322
20250,177.63526,90.445497,112.00723
20260,174.17956,90.392746,115.62045
20270,171.59736,90.307087,120.34537
20280,169.12587,89.243366,124.05485
20290,164.67734,89.201883,127.54897
20300,161.34095,89.170771,130.16957
20310,157.00313,88.151225,132.64824
20320,153.54742,88.098474,136.26145
20330,149.21821,88.07863,138.76296
20340,145.99252,87.069455,140.3681
20350,141.78262,87.071251,141.87698
20360,137.57272,87.073046,143.38586
20370,133.35421,86.075139,144.87192
20380,129.14431,86.076935,146.3808
20390,125.92723,86.067462,148.00877
20400,121.83664,86.090896,148.52503
20410,117.73745,85.114629,149.01847
20420,113.52755,85.116424,150.52735
20430,110.42978,85.12859,151.1627
20440,106.33919,85.152025,151.67896
20450,102.2486,85.175459,152.19522
20460,99.150834,85.187625,152.83057
20470,95.179558,85.232699,152.35421
20480,92.081789,85.244865,152.98956
20490,88.110513,85.289939,152.5132
20500,84.019925,85.313373,153.02946
20510,81.041468,85.347178,152.67219
20520,77.070192,85.392252,152.19583
20530,73.098916,85.437326,151.71947
20540,70.120459,85.471131,151.3622
20550,66.259887,84.538141,149.8704
20560,62.407923,84.604854,148.40141
20570,59.438074,85.638361,148.06697
20580,55.58611,85.705074,146.59799
20590,52.726965,85.760518,145.2481
20600,48.985705,84.849168,142.76367
20610,46.135168,85.904314,141.43661
20620,43.386727,84.981696,139.07127
20630,39.654075,85.070048,136.60967
20640,36.914242,85.147131,134.26715
20650,34.183017,86.223916,131.94747
20660,31.443184,86.301,129.60496
20670,28.814055,85.40002,126.247
20680,27.067041,85.465835,124.02357
20690,24.455128,86.56426,120.71127
20700,21.834607,86.662982,117.37614
20710,20.206905,86.750436,114.16009
20720,17.467072,86.82752,111.81758
20730,15.958682,86.936613,107.60892
20740,13.338161,87.035336,104.27378
20750,11.710459,87.12279,101.05774
20760,9.20925,87.243151,96.729987
20770,7.581548,87.330605,93.513944
20780,6.0817663,88.439401,89.328109
20790,4.5733763,88.548494,85.119445
20800,3.0649863,88.657587,80.910781
20810,1.5565963,88.76668,76.702117
20820,1.1603373,88.886144,71.619922
20830,0.64476628,88.983969,67.530348
20840,0.25711556,90.103135,62.470981
20850,0.85367556,90.21133,57.507876
20860,2.3237426,90.286618,53.656482
20870,3.9131216,90.383545,48.812467
20880,5.3831886,90.458833,44.961073
20890,7.8460746,90.522853,41.228769
20900,11.293171,89.575902,37.592727
20910,13.756057,89.639922,33.860423
20920,16.218943,89.703941,30.128119
20930,18.681829,89.767961,26.395815
20940,21.264027,89.85362,21.67089
20950,22.742703,90.92861,17.842324
20960,26.198408,90.981361,14.22911
20970,30.519011,90.001503,11.704779
20980,34.728911,89.999707,10.195897
20990,39.058123,90.019551,7.6943936
21000,43.387335,90.039395,5.1928906
21010,46.604416,90.048868,3.5649186
21020,51.807135,90.035804,2.1751266
21030,55.897723,90.012369,1.6588656
21040,60.972522,88.977964,1.2388664
21050,64.943798,88.932891,1.7152264
21060,69.907893,88.876549,2.3106764
21070,74.744068,87.798866,3.8759192
21080,79.350227,87.677606,7.4492322
21090,82.954958,86.567913,10.880627
21100,86.55969,85.458221,14.312022
21110,89.925798,84.305249,19.728659
21120,92.546319,84.206527,23.063792
21130,95.286152,84.129444,25.406304
21140,98.017377,83.052658,27.725987
21150,100.51859,82.932297,32.053741
21160,102.25699,81.86678,34.254335
21170,104.00401,81.800965,36.477757
21180,105.87033,81.756789,37.708558
21190,108.72948,81.701344,39.058449
21200,110.5958,81.657168,40.28925
21210,112.46213,81.612993,41.520051
21220,114.32845,81.568817,42.750852
21230,116.19478,81.524641,43.981653
21240,118.93461,81.447557,46.324165
21250,120.80094,81.403381,47.554966
21260,121.55513,81.348835,49.659298
21270,124.41428,81.293391,51.009189
21280,126.28061,81.249215,52.23999
21290,129.13975,81.19377,53.589881
21300,134.11245,82.13713,54.208159
21310,139.07655,82.080788,54.803609
21320,149.37989,84.032426,53.062303
21330,156.33823,84.953249,53.918761
21340,162.18444,85.863701,55.64875
21350,166.90991,85.764081,58.229442
21360,170.52325,85.65409,61.683665
21370,175.01871,86.510894,66.272427
21380,178.63205,86.400903,69.72665
21390,181.01395,86.258902,75.047025
21400,182.53094,87.149511,79.278518
21410,184.91284,87.00751,84.598893
21420,185.3091,86.888046,89.681088
21430,184.71254,86.779851,94.644193
21440,184.11598,86.671655,99.607298
21450,182.5266,86.574728,104.45131
21460,179.9444,86.48907,109.17624
21470,178.34642,85.392441,113.99742
21480,175.88353,85.328421,117.72973
21490,172.42783,85.27567,121.34294
21500,168.97212,85.222919,124.95616
21510,165.51641,85.170167,128.56937
21520,162.0521,84.117714,132.15976
21530,158.71571,84.086602,134.78035
21540,154.3865,84.066758,137.28185
21550,150.05728,84.046915,139.78336
21560,145.71946,83.027369,142.26203
21570,141.50956,83.029164,143.77091
21580,137.29966,83.03096,145.27979
21590,133.20047,82.054692,145.77323
21600,128.99057,82.056488,147.28211
21610,125.77349,82.047015,148.91008
21620,121.6829,82.070449,149.42634
21630,116.7188,82.126791,148.83089
21640,113.50172,82.117318,150.45886
21650,110.28464,82.107845,152.08684
21660,106.19405,82.13128,152.6031
21670,102.21417,81.176651,152.10391
21680,99.116401,81.188817,152.73926
21690,95.025813,81.212252,153.25552
21700,91.054537,81.257325,152.77916
21710,87.956768,81.269492,153.41451
21720,83.86618,81.292926,153.93077
21730,79.894904,81.338,153.45441
21740,77.035759,81.393444,152.10452
21750,72.945171,81.416878,152.62078
21760,69.093207,81.483591,151.1518
21770,66.11475,81.517396,150.79453
21780,62.262786,81.584109,149.32555
21790,58.410822,81.650822,147.85657
21800,55.551677,81.706266,146.50668
21810,52.692532,81.76171,145.15679
21820,48.95988,81.850062,142.69519
21830,46.100735,81.905506,141.34529
21840,43.360902,81.98259,139.00278
21850,39.62825,82.070942,136.54118
21860,36.888417,82.148025,134.19867
21870,35.141403,82.21384,131.97525
21880,32.520882,82.312563,128.64011
21890,28.78823,82.400914,126.17851
21900,27.041216,82.466729,123.95509
21910,24.420695,82.565452,120.61996
21920,21.800174,82.664174,117.28482
21930,20.05316,82.729989,115.0614
21940,17.432639,82.828712,111.72627
21950,15.804937,82.916166,108.51023
21960,13.184416,83.014888,105.17509
21970,11.676026,83.123982,100.96643
21980,10.048324,83.211436,97.750386
21990,7.5471149,83.331797,93.422632
22000,6.0387249,83.440891,89.213968
22010,4.4196312,84.528047,86.020753
22020,3.0305532,84.658779,80.819468
22030,1.5221632,84.767872,76.610804
22040,1.0065922,84.865697,72.52123
22050,0.61033316,84.985161,67.439035
22060,0.094762161,85.082986,63.349461
22070,0.69132216,85.191181,58.386356
22080,1.2878822,85.299377,53.423251
22090,2.7579492,85.374665,49.571857
22100,4.3473282,85.471592,44.727842
22110,6.8102142,85.535611,40.995538
22120,10.265919,85.588363,37.382324
22130,12.728805,85.652382,33.65002
22140,15.191691,85.716402,29.917716
22150,17.654577,85.780421,26.185412
22160,20.117463,85.844441,22.453108
22170,22.580349,85.908461,18.720804
22180,25.043235,85.97248,14.9885
22190,30.365266,85.981055,12.606087
22200,34.575166,85.97926,11.097205
22210,38.904378,85.999104,8.5957018
22220,43.10567,84.997606,7.0639916
22230,46.322751,85.007079,5.4360196
22240,50.651963,85.026923,2.9345166
22250,54.742551,85.003489,2.4182556
22260,58.952451,85.001693,0.90937361
22270,63.043039,84.978259,0.39311261
22280,68.007134,84.921917,0.98856261
22290,72.843309,83.844234,2.5538054
22300,76.814585,83.79916,3.0301654
22310,81.301432,83.656262,7.5960994
22320,85.025475,82.568208,10.034873
22330,89.273698,82.382031,16.586049
22340,91.885611,81.283607,19.898354
22350,94.506132,81.184884,23.233487
22360,97.126653,81.086162,26.56862
22370,99.738566,79.987737,29.880925
22380,101.36627,79.900283,33.096968
22390,102.99397,79.812829,36.313011
22400,104.74098,79.747014,38.536433
22410,106.47939,78.681497,40.737027
22420,108.2264,78.615682,42.960449
22430,110.09273,78.571506,44.19125
22440,112.07837,78.548969,44.42943
22450,113.94469,78.504793,45.660231
22460,115.81102,78.460617,46.891032
22470,117.67735,78.416442,48.121833
22480,119.42436,78.350627,50.345255
22490,121.29069,78.306451,51.576056
22500,123.15701,78.262275,52.806857
22510,127.01758,79.195264,54.298666
22520,130.98886,79.15019,54.775026
22530,136.07227,79.115488,54.377855
22540,143.14992,80.05795,54.241692
22550,151.22039,80.989144,54.224619
22560,159.28226,80.920636,54.184718
22570,164.01634,81.820717,56.788238
22580,169.61531,81.68819,60.480641
22590,174.34078,81.58857,63.061333
22600,177.84342,82.456642,67.531006
22610,181.33745,82.325012,71.97785
22620,182.72653,82.194279,77.179135
22630,184.23492,82.085186,81.387799
22640,185.62399,81.954454,86.589084
22650,186.02025,81.83499,91.671279
22660,185.42369,81.726794,96.634384
22670,184.82713,81.618599,101.59749
22680,182.24494,81.53294,106.32241
22690,179.66274,81.447281,111.04734
22700,177.08054,81.361623,115.77226
22710,175.61047,81.286335,119.62366
22720,172.02685,80.212242,124.20666
22730,168.57114,80.159491,127.81988
22740,165.11544,80.10674,131.43309
22750,160.78623,80.086896,133.9346
22760,157.44983,80.055784,136.55519
22770,153.11201,79.036239,139.03386
22780,149.77562,79.005126,141.65446
22790,145.56572,79.006922,143.16334
22800,140.363,79.019986,144.55313
22810,136.1531,79.021781,146.06201
22820,131.9432,79.023576,147.57089
22830,127.844,78.047309,148.06433
22840,123.75342,78.070743,148.58059
22850,119.66283,78.094178,149.09685
22860,114.69873,78.15052,148.5014
22870,111.48165,78.141047,150.12937
22880,108.26457,78.131574,151.75734
22890,104.2933,78.176648,151.28098
22900,101.19553,78.188814,151.91633
22910,97.22425,78.233887,151.43997
22920,93.133662,78.257322,151.95623
22930,90.035893,78.269488,152.59159
22940,86.056009,77.314859,152.0924
22950,82.95824,77.327026,152.72775
22960,78.986964,77.372099,152.25139
22970,76.008507,77.405904,151.89412
22980,72.037231,77.450978,151.41776
22990,68.065955,77.496052,150.9414
23000,65.087498,77.529857,150.58413
23010,61.235534,77.596569,149.11515
23020,58.376389,77.652014,147.76526
23030,54.524425,77.718726,146.29628
23040,51.784592,77.79581,143.95376
23050,49.044759,77.872893,141.61125
23060,46.185614,77.928338,140.26136
23070,42.452962,78.016689,137.79976
23080,39.713129,78.093773,135.45725
23090,36.973296,78.170856,133.11473
23100,34.233463,78.24794,130.77222
23110,31.49363,78.325023,128.42971
23120,28.873109,78.423745,125.09458
23130,27.126095,78.48956,122.87116
23140,24.505574,78.588283,119.53602
23150,21.885053,78.687005,116.20089
23160,20.257351,78.77446,112.98485
23170,18.510337,78.840275,110.76142
23180,15.889816,78.938997,107.42629
23190,13.269295,79.03772,104.09116
23200,11.760905,79.146813,99.882495
23210,9.1403838,79.245535,96.547362
23220,7.5126818,79.332989,93.331319
23230,6.0042918,79.442083,89.122655
23240,3.511691,80.562146,84.817729
23250,2.003301,80.671239,80.609065
23260,1.48773,80.769064,76.519491
23270,1.091471,80.888528,71.437296
